"FRS_FACILITY_DETAIL_REPORT_URL","REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","SUPPLEMENTAL_LOCATION","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","STATE_NAME","COUNTRY_NAME","POSTAL_CODE","FEDERAL_FACILITY_CODE","FEDERAL_AGENCY_NAME","TRIBAL_LAND_CODE","TRIBAL_LAND_NAME","CONGRESSIONAL_DIST_NUM","CENSUS_BLOCK_CODE","HUC_CODE","EPA_REGION_CODE","SITE_TYPE_NAME","LOCATION_DESCRIPTION","CREATE_DATE","UPDATE_DATE","US_MEXICO_BORDER_IND","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC"
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887290","110001887290","BRANSCOME INCORPORATED - RICHMOND ASPHALT","4115 JACQUE ST","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","232300000","","","","","07","510872005022080","02080205","03","STATIONARY","","01-MAR-2000 00:00:00","14-APR-2015 20:46:59","","37.57901","-77.48394","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887307","110001887307","AQUA CLEAN ENVIRONMENTAL OF VIRGINIA","710 HOSPITAL ST","","RICHMOND","RICHMOND CITY","51159","VA","VIRGINIA","USA","232190000","","","","","03","517600109004040","02080205","03","STATIONARY","","01-MAR-2000 00:00:00","14-APR-2015 17:31:05","","37.55111","-77.42558","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887343","110001887343","SOUTHERN GRAPHIC SYSTEMS RICHMOND","2891 SPROUSE DRIVE","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","23231-6040","","","","","03","510872015021005","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:18:53","","37.49417","-77.34191","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887352","110001887352","SMURFIT-STONE CONTAINER CORP","2900 SPROUSE DRIVE","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","23231-6041","","","","","03","510872015021005","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:29:47","","37.49401","-77.34097","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887361","110001887361","SAN J INTERNATIONAL","2880 SPROUSE DR","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","23231-6072","","","","","03","510872015021005","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:41:41","","37.4954","-77.34211","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887389","110001887389","BLUE RIDGE SOLVENTS AND COATINGS INCORPORATED","3800 ORIGINAL HENRY ROAD","","HENRY","FRANKLIN","","VA","VIRGINIA","USA","24102-3537","","","","","05","510890113002018","03010103","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:18:04","","36.8275","-79.990833","FRS-TRIS","CLASSICAL SURVEYING TECHNIQUES","1","UNKNOWN","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887398","110001887398","HENRY COUNTY PLYWOOD CORPORATION","1580 PHOSPHO SPRINGS RD","","RIDGEWAY","HENRY","51089","VA","VIRGINIA","USA","241480000","","","","","05","510890106022025","03010103","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 14:58:55","","36.59059","-79.85549","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887405","110001887405","TULTEX CORP - MARTINSVILLE","308 FRANKLIN STREET","","MARTINSVILLE","MARTINSVILLE","51690","VA","VIRGINIA","USA","24112-1813","","","","","05","516900002001035","03010103","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 14:54:26","","36.696204","-79.872637","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887414","110001887414","BASSETT-WALKER INC. VF KNITWEAR","1 WALKER RD","","MARTINSVILLE","MARTINSVILLE","51690","VA","VIRGINIA","USA","24112","","","","","05","510890106021010","03010103","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:28:37","","36.65536","-79.87173","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887423","110001887423","GARMA TEX DYEING INC","410 MEMORIAL BLVD.","","MARTINSVILLE","MARTINSVILLE","51690","VA","VIRGINIA","USA","24112-3533","","","","","05","510890102003042","03010103","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 14:56:06","","36.694092","-79.895914","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887432","110001887432","BOXLEY MATERIALS COMPANY - MARTINSVILLE READY MIX","901 BROOKDALE RD","","MARTINSVILLE","MARTINSVILLE CITY","51690","VA","VIRGINIA","USA","241159365","","","","","05","516900003001019","03010103","03","STATIONARY","","01-MAR-2000 00:00:00","29-DEC-2014 12:22:18","","36.68716","-79.85139","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887441","110001887441","WILLIAMSBURG COMMUNITY HOSPITAL","301 MONTICELLO AVENUE","","WILLIAMSBURG","JAMES CITY","51095","VA","VIRGINIA","USA","23185-2833","","","","","01","518303703002023","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 14:55:52","","37.27839","-76.72348","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887450","110001887450","HRSD - WILLIAMSBURG SEWAGE TREATMENT PLANT","300 RON SPRINGS DRIVE","","WILLIAMSBURG","JAMES CITY","51095","VA","VIRGINIA","USA","23185-6052","","","","","01","510950801022004","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:26:38","","37.214412","-76.627827","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887478","110001887478","DUKE OIL BULK PLANT - MINERAL","628 LOUISA AVE","","MINERAL","LOUISA","51109","VA","VIRGINIA","USA","231170000","","","","","07","511099502021170","02080106","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:41:28","","38.00465","-77.90714","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887487","110001887487","AGGREGATE INDUSTRIES MAR - LOUISA","384 PENDLETON RD","","MINERAL","LOUISA","51109","VA","VIRGINIA","USA","23117","","","","","07","511099501003002","02080106","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:39:20","","37.96591","-77.89943","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887502","110001887502","BGF INDUSTRIES INC - GOODES FERRY RD","179 BUTTS STREET","","SOUTH HILL","MECKLENBURG","51117","VA","VIRGINIA","USA","239700000","","","","","05","511179302001076","03010106","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:39:30","","36.7117","-78.12679","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887511","110001887511","COMMUNITY MEMORIAL HEALTH CENTER","125 BUENA VISTA CIRCLE","","SOUTH HILL","MECKLENBURG","51117","VA","VIRGINIA","USA","23970-1431","","","","","05","511179302003010","03010204","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:39:30","","36.73414","-78.13338","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887520","110001887520","INTERNATIONAL VENEER","1551 MONTGOMERY STREET","","SOUTH HILL","MECKLENBURG","51117","VA","VIRGINIA","USA","23970-3920","","","","","05","511179302001085","03010106","03","STATIONARY","","01-MAR-2000 00:00:00","14-APR-2015 20:59:29","","36.709847","-78.168233","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887539","110001887539","B & E TRANSIT MIX","604 LOCUST STREET","","SOUTH HILL","MECKLENBURG","51117","VA","VIRGINIA","USA","23970-3024","","","","","05","511179302001050","03010106","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:39:30","","36.722424","-78.141584","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887557","110001887557","APPLIED RADIANT ENERGY CORPORATION","319 2ND STREET NW","","BURKEVILLE","NOTTOWAY","51135","VA","VIRGINIA","USA","23922","","","","","04","511350003001121","03010201","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:33:10","","37.18864","-78.20536","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887575","110001887575","AMERICAN VELVET COMPANY","300 CHURCH STREET","","BLACKSTONE","NOTTOWAY","51135","VA","VIRGINIA","USA","23824-1602","","","","","04","511350001002080","03010201","03","STATIONARY","","01-MAR-2000 00:00:00","14-APR-2015 19:20:27","","37.07642","-78.00184","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887584","110001887584","BLACKSTONE MANUFACTURING LLC","1033 CHURCH STREET","","BLACKSTONE","NOTTOWAY","51135","VA","VIRGINIA","USA","23824-2837","","","","","04","511350001002050","03010201","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:17:36","","37.079212","-78.016309","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887593","110001887593","AMERICAN WOODMARK - ORANGE DIMENSION PLANT","281 KENTUCKY ROAD","","ORANGE","ORANGE","51137","VA","VIRGINIA","USA","22960-1200","","","","","07","511371102001055","02080103","03","STATIONARY","","01-MAR-2000 00:00:00","14-APR-2015 23:19:40","","38.25164","-78.11126","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887600","110001887600","MONTVUE NURSING HOME","30 MONTVUE DR","","LURAY","PAGE","51139","VA","VIRGINIA","USA","228350000","","","","","07","511390302003019","02070005","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 21:34:51","","38.66222","-78.47229","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887628","110001887628","THE GOODYEAR TIRE & RUBBER CO","1901 GOODYEAR BOULEVARD","","DANVILLE","DANVILLE CITY","51590","VA","VIRGINIA","USA","24541-6607","","","","","05","515900012002003","03010104","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:58:24","","36.55935","-79.37319","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887637","110001887637","COLUMBIA FOREST PRODUCTS","100 PAUL RD SW","","CHATHAM","PITTSYLVANIA","51143","VA","VIRGINIA","USA","245310000","","","","","05","511430105002054","03010105","03","STATIONARY","","01-MAR-2000 00:00:00","22-JUL-2015 15:48:19","","36.82358","-79.40456","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887646","110001887646","SOUTHSIDE MANUFACTURING CORP.","201 LEARNER LANE","","BLAIRS","PITTSYLVANIA","51143","VA","VIRGINIA","USA","24527-2319","","","","","05","511430114001015","03010104","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:28:05","","36.67466","-79.37201","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887655","110001887655","LORILLARD TOBACCO COMPANY","200 KENTUCK RD","","DANVILLE","DANVILLE CITY","51590","VA","VIRGINIA","USA","245400000","","","","","05","515900013011004","03010104","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:39:51","","36.5887","-79.33876","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887664","110001887664","ALLIANCE ONE INTERNATIONAL INC","660 KENTUCK ROAD","","DANVILLE","DANVILLE CITY","51590","VA","VIRGINIA","USA","24540-5557","","","","","05","515900013011000","03010104","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:17:27","","36.597668","-79.336006","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887673","110001887673","MARSHALL CONCRETE PRODUCTS","1088 INDUSTRIAL AVENUE","","DANVILLE","DANVILLE CITY","51590","VA","VIRGINIA","USA","24541-3142","","","","","05","515900011001011","03010104","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:24:18","","36.573168","-79.400558","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887682","110001887682","CORNING INC","265 CORNING DRIVE","","DANVILLE","DANVILLE CITY","51590","VA","VIRGINIA","USA","24541-6262","","","","","05","515900009002030","03010104","03","STATIONARY","","01-MAR-2000 00:00:00","03-JUN-2015 13:27:10","","36.544988","-79.459487","EIS","INTERPOLATION-SATELLITE","10000","","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887708","110001887708","ROY N FORD INC","280 ROY FORD RD","","BLAIRS","PITTSYLVANIA","51143","VA","VIRGINIA","USA","245270000","","","","","05","511430108011067","03010104","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:05:31","","36.69441","-79.36913","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887726","110001887726","INTERTAPE INC","1101 EAGLE SPRINGS ROAD","","DANVILLE","DANVILLE","51590","VA","VIRGINIA","USA","24540-0631","","","","","05","511430114003045","03010104","03","STATIONARY","","01-MAR-2000 00:00:00","22-JUL-2015 16:24:46","","36.6025","-79.3422","EIS","INTERPOLATION-MAP","5","","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887735","110001887735","RIVERVIEW WOODWORK & SUPPLY","223 RIVERVIEW DRIVE","","DANVILLE","DANVILLE CITY","51590","VA","VIRGINIA","USA","24541-3400","","","","","05","515900008001093","03010103","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:33:43","","36.586334","-79.428219","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887744","110001887744","NORFOLK SOUTHERN CORP","745 HALIFAX ROAD","","DANVILLE","DANVILLE CITY","51590","VA","VIRGINIA","USA","24540-4832","","","","","05","515900013021035","03010104","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:17:15","","36.591598","-79.375988","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887753","110001887753","BUFFALO SHOOK CO INC","402 APPOMATTOX STREET","","FARMVILLE","PRINCE EDWARD","51147","VA","VIRGINIA","USA","23901-1214","","","","","05","511479302011063","02080207","03","STATIONARY","","01-MAR-2000 00:00:00","03-MAY-2015 13:58:10","","37.30445","-78.396241","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887771","110001887771","CENTRAL VIRGINIA PROCESSORS INC","15-20 1ST STREET","","FARMVILLE","PRINCE EDWARD","51147","VA","VIRGINIA","USA","23901","","","","","05","511479301002065","02080207","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 14:54:23","","37.30493","-78.39066","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887780","110001887780","SOUTHSIDE COMMUNITY HOSPITAL","800 OAK STREET","","FARMVILLE","PRINCE EDWARD","51147","VA","VIRGINIA","USA","23901-1199","","","","","05","511479302011068","02080207","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:21:13","","37.30365","-78.403653","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887806","110001887806","HOPEWELL WWTP","231 HUMMEL ROSS ROAD","","HOPEWELL","HOPEWELL","51670","VA","VIRGINIA","USA","23860","","","","","04","516709801001050","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:26:35","","37.293329","-77.262429","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887815","110001887815","GLEN-GERY CORP","9905 GODWIN DRIVE","","MANASSAS","PRINCE WILLIAM","51153","VA","VIRGINIA","USA","20110-4156","","","","","10","516839104021074","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:28:37","","38.73944","-77.50389","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887833","110001887833","VIRGINIA CONCRETE COMPANY INCORPORATED - WOODBRIDG","936 ANNAPOLIS WAY","","WOODBRIDGE","PRINCE WILLIAM","51153","VA","VIRGINIA","USA","221910000","","","","","11","511539002011034","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","03-MAY-2015 13:55:13","","38.66518","-77.24419","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887842","110001887842","MERCHANT TIRE/AUTO","9073 EUCLID AVE","","MANASSAS","MANASSAS","51683","VA","VIRGINIA","USA","201105390","","","","","10","516839103011014","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 20:15:03","","38.76098","-77.45306","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887851","110001887851","POTOMAC HOSPITAL","2300 OPITZ BLVD","","WOODBRIDGE","PRINCE WILLIAM","51153","VA","VIRGINIA","USA","22191-3398","","","","","11","511539005013000","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:02:51","","38.63687","-77.28553","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887860","110001887860","PWCSA - H L MOONEY WASTEWATER TREATMENT WORKS","1851 RIPPON BOULEVARD","","WOODBRIDGE","PRINCE WILLIAM","51153","VA","VIRGINIA","USA","22191-3754","","","","","11","511539007022014","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:07:41","","38.61364","-77.2697","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887888","110001887888","HARLAN SPRAGUE DAWLEY INC","5190 DOMINION DR","","DUBLIN","PULASKI","51155","VA","VIRGINIA","USA","240840000","","","","","09","511552106003007","05050001","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:05:31","","37.09598","-80.69406","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887897","110001887897","SALEM FRAME INCORPORATED","1972 INDUSTRIAL DRIVE","","SALEM","SALEM","51775","VA","VIRGINIA","USA","24153-3148","","","","","06","517750103004084","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:29:30","","37.283374","-80.088363","EIS","UNKNOWN","10000","FACILITY CENTROID","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887913","110001887913","WALKER MACHINE & FNDY. CORP.","2415 RUSSELL AVENUE SW","","ROANOKE","ROANOKE CITY","51161","VA","VIRGINIA","USA","24015-4821","","","","","06","517700019001021","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:49:47","","37.27329","-79.98211","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887922","110001887922","S R DRAPER PAVING CO INC","4742 OLD ROCKY MT RD","","ROANOKE","ROANOKE","51161","VA","VIRGINIA","USA","24014-5198","","","","","06","517700029004046","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","14-APR-2015 20:59:39","","37.215489","-79.955448","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887931","110001887931","HOLLINS UNIVERSITY","7916 WILLIAMSON ROAD","","ROANOKE","ROANOKE","51161","VA","VIRGINIA","USA","24019-4436","","","","","06","511610302031004","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:15:12","","37.351719","-79.940618","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887940","110001887940","ADAMS CONSTRUCTION CO","7315 WOODHAVEN RD","","ROANOKE","ROANOKE CITY","","VA","VIRGINIA","USA","24019-2018","","","","","09","511610302051029","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:19:44","","37.34288","-79.9885","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887959","110001887959","VIRGINIA FOUNDRY CO INC","917 MCDOWELL AVE NE","","ROANOKE","ROANOKE CITY","51161","VA","VIRGINIA","USA","240120000","","","","","06","517700006021042","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 14:55:33","","37.28216","-79.92355","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887968","110001887968","DYE TEX INC","505 6TH STREET SW","","ROANOKE","ROANOKE CITY","51161","VA","VIRGINIA","USA","24016","","","","","06","517700011001078","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 14:55:33","","37.26972","-79.95301","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001887995","110001887995","ROCKYDALE QUARRIES - FOLD N GO","4754 OLD ROCKY MOUNT RD","","ROANOKE","ROANOKE","51161","VA","VIRGINIA","USA","240140000","","","","","06","517700029004046","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","05-JUN-2015 13:23:25","","37.214952","-79.955555","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
